company_name,ticker_symbol,exchange,country,currency,dividend_date,dividend_per_share,share_price_on_dividend_date,dividend_yield_pct,sector,industry,market_cap,last_updated,index_source,avg_dividend_yield,exchange_rank
Sun Life Financial Inc.,SLF.TO,TSX,Canada,CAD,2023-08-29,0.75,57.97,1.29,Financial Services,Insurance - Diversified,61128179712,2026-06-24,TSX 60,1.23,10.0
Sun Life Financial Inc.,SLF.TO,TSX,Canada,CAD,2023-11-28,0.78,61.67,1.26,Financial Services,Insurance - Diversified,61128179712,2026-06-24,TSX 60,1.23,10.0
Sun Life Financial Inc.,SLF.TO,TSX,Canada,CAD,2024-02-27,0.78,66.31,1.18,Financial Services,Insurance - Diversified,61128179712,2026-06-24,TSX 60,1.23,10.0
Sun Life Financial Inc.,SLF.TO,TSX,Canada,CAD,2024-05-29,0.81,62.05,1.31,Financial Services,Insurance - Diversified,61128179712,2026-06-24,TSX 60,1.23,10.0
Sun Life Financial Inc.,SLF.TO,TSX,Canada,CAD,2024-08-28,0.81,67.61,1.2,Financial Services,Insurance - Diversified,61128179712,2026-06-24,TSX 60,1.23,10.0
Sun Life Financial Inc.,SLF.TO,TSX,Canada,CAD,2024-11-27,0.84,80.28,1.05,Financial Services,Insurance - Diversified,61128179712,2026-06-24,TSX 60,1.23,10.0
Sun Life Financial Inc.,SLF.TO,TSX,Canada,CAD,2025-02-26,0.84,74.32,1.13,Financial Services,Insurance - Diversified,61128179712,2026-06-24,TSX 60,1.23,10.0
Sun Life Financial Inc.,SLF.TO,TSX,Canada,CAD,2025-05-28,0.88,84.6,1.04,Financial Services,Insurance - Diversified,61128179712,2026-06-24,TSX 60,1.23,10.0
Sun Life Financial Inc.,SLF.TO,TSX,Canada,CAD,2025-08-27,0.88,77.3,1.14,Financial Services,Insurance - Diversified,61128179712,2026-06-24,TSX 60,1.23,10.0
Sun Life Financial Inc.,SLF.TO,TSX,Canada,CAD,2025-11-26,0.92,80.78,1.14,Financial Services,Insurance - Diversified,61128179712,2026-06-24,TSX 60,1.23,10.0
Sun Life Financial Inc.,SLF.TO,TSX,Canada,CAD,2026-02-25,0.92,88.72,1.04,Financial Services,Insurance - Diversified,61128179712,2026-06-24,TSX 60,1.23,10.0
Sun Life Financial Inc.,SLF.TO,TSX,Canada,CAD,2026-05-27,0.96,100.43,0.96,Financial Services,Insurance - Diversified,61128179712,2026-06-24,TSX 60,1.23,10.0
Sun Pharmaceutical Industries Limited,SUNPHARMA.NS,NSE,India,INR,2016-09-08,1.0,743.4,0.13,Healthcare,Drug Manufacturers - Specialty & Generic,4502352035840,2026-06-24,NIFTY 50,0.52,30.0
Sun Pharmaceutical Industries Limited,SUNPHARMA.NS,NSE,India,INR,2017-09-18,3.5,482.59,0.73,Healthcare,Drug Manufacturers - Specialty & Generic,4502352035840,2026-06-24,NIFTY 50,0.52,30.0
Sun Pharmaceutical Industries Limited,SUNPHARMA.NS,NSE,India,INR,2018-09-17,2.0,600.3,0.33,Healthcare,Drug Manufacturers - Specialty & Generic,4502352035840,2026-06-24,NIFTY 50,0.52,30.0
Sun Pharmaceutical Industries Limited,SUNPHARMA.NS,NSE,India,INR,2019-08-20,2.75,393.54,0.7,Healthcare,Drug Manufacturers - Specialty & Generic,4502352035840,2026-06-24,NIFTY 50,0.52,30.0
Sun Pharmaceutical Industries Limited,SUNPHARMA.NS,NSE,India,INR,2020-02-17,3.0,384.61,0.78,Healthcare,Drug Manufacturers - Specialty & Generic,4502352035840,2026-06-24,NIFTY 50,0.52,30.0
Sun Pharmaceutical Industries Limited,SUNPHARMA.NS,NSE,India,INR,2020-08-19,1.0,495.74,0.2,Healthcare,Drug Manufacturers - Specialty & Generic,4502352035840,2026-06-24,NIFTY 50,0.52,30.0
Sun Pharmaceutical Industries Limited,SUNPHARMA.NS,NSE,India,INR,2021-02-09,5.5,593.54,0.93,Healthcare,Drug Manufacturers - Specialty & Generic,4502352035840,2026-06-24,NIFTY 50,0.52,30.0
Sun Pharmaceutical Industries Limited,SUNPHARMA.NS,NSE,India,INR,2021-08-23,2.0,724.65,0.28,Healthcare,Drug Manufacturers - Specialty & Generic,4502352035840,2026-06-24,NIFTY 50,0.52,30.0
Sun Pharmaceutical Industries Limited,SUNPHARMA.NS,NSE,India,INR,2022-02-09,7.0,852.62,0.82,Healthcare,Drug Manufacturers - Specialty & Generic,4502352035840,2026-06-24,NIFTY 50,0.52,30.0
Sun Pharmaceutical Industries Limited,SUNPHARMA.NS,NSE,India,INR,2022-08-19,3.0,869.8,0.34,Healthcare,Drug Manufacturers - Specialty & Generic,4502352035840,2026-06-24,NIFTY 50,0.52,30.0
Sun Pharmaceutical Industries Limited,SUNPHARMA.NS,NSE,India,INR,2023-02-08,7.5,984.88,0.76,Healthcare,Drug Manufacturers - Specialty & Generic,4502352035840,2026-06-24,NIFTY 50,0.52,30.0
Sun Pharmaceutical Industries Limited,SUNPHARMA.NS,NSE,India,INR,2023-07-28,4.0,1110.86,0.36,Healthcare,Drug Manufacturers - Specialty & Generic,4502352035840,2026-06-24,NIFTY 50,0.52,30.0
Sun Pharmaceutical Industries Limited,SUNPHARMA.NS,NSE,India,INR,2024-02-09,8.5,1506.01,0.56,Healthcare,Drug Manufacturers - Specialty & Generic,4502352035840,2026-06-24,NIFTY 50,0.52,30.0
Sun Pharmaceutical Industries Limited,SUNPHARMA.NS,NSE,India,INR,2024-07-12,5.0,1552.62,0.32,Healthcare,Drug Manufacturers - Specialty & Generic,4502352035840,2026-06-24,NIFTY 50,0.52,30.0
Sun Pharmaceutical Industries Limited,SUNPHARMA.NS,NSE,India,INR,2025-02-06,10.5,1725.08,0.61,Healthcare,Drug Manufacturers - Specialty & Generic,4502352035840,2026-06-24,NIFTY 50,0.52,30.0
Sun Pharmaceutical Industries Limited,SUNPHARMA.NS,NSE,India,INR,2025-07-07,5.5,1669.06,0.33,Healthcare,Drug Manufacturers - Specialty & Generic,4502352035840,2026-06-24,NIFTY 50,0.52,30.0
Sun Pharmaceutical Industries Limited,SUNPHARMA.NS,NSE,India,INR,2026-02-05,11.0,1702.6,0.65,Healthcare,Drug Manufacturers - Specialty & Generic,4502352035840,2026-06-24,NIFTY 50,0.52,30.0
Suncor Energy Inc.,SU.TO,TSX,Canada,CAD,2016-09-01,0.29,24.1,1.2,Energy,Oil & Gas Integrated,94790221824,2026-06-24,TSX 60,1.18,11.0
Suncor Energy Inc.,SU.TO,TSX,Canada,CAD,2016-11-30,0.29,29.5,0.98,Energy,Oil & Gas Integrated,94790221824,2026-06-24,TSX 60,1.18,11.0
Suncor Energy Inc.,SU.TO,TSX,Canada,CAD,2017-03-01,0.32,28.98,1.1,Energy,Oil & Gas Integrated,94790221824,2026-06-24,TSX 60,1.18,11.0
Suncor Energy Inc.,SU.TO,TSX,Canada,CAD,2017-06-01,0.32,29.64,1.08,Energy,Oil & Gas Integrated,94790221824,2026-06-24,TSX 60,1.18,11.0
Suncor Energy Inc.,SU.TO,TSX,Canada,CAD,2017-08-31,0.32,27.63,1.16,Energy,Oil & Gas Integrated,94790221824,2026-06-24,TSX 60,1.18,11.0
Suncor Energy Inc.,SU.TO,TSX,Canada,CAD,2017-11-30,0.32,31.82,1.01,Energy,Oil & Gas Integrated,94790221824,2026-06-24,TSX 60,1.18,11.0
Suncor Energy Inc.,SU.TO,TSX,Canada,CAD,2018-03-02,0.36,29.3,1.23,Energy,Oil & Gas Integrated,94790221824,2026-06-24,TSX 60,1.18,11.0
Suncor Energy Inc.,SU.TO,TSX,Canada,CAD,2018-06-01,0.36,37.91,0.95,Energy,Oil & Gas Integrated,94790221824,2026-06-24,TSX 60,1.18,11.0
Suncor Energy Inc.,SU.TO,TSX,Canada,CAD,2018-08-31,0.36,39.06,0.92,Energy,Oil & Gas Integrated,94790221824,2026-06-24,TSX 60,1.18,11.0
Suncor Energy Inc.,SU.TO,TSX,Canada,CAD,2018-11-30,0.36,31.41,1.15,Energy,Oil & Gas Integrated,94790221824,2026-06-24,TSX 60,1.18,11.0
Suncor Energy Inc.,SU.TO,TSX,Canada,CAD,2019-03-01,0.42,33.65,1.25,Energy,Oil & Gas Integrated,94790221824,2026-06-24,TSX 60,1.18,11.0
Suncor Energy Inc.,SU.TO,TSX,Canada,CAD,2019-06-03,0.42,30.42,1.38,Energy,Oil & Gas Integrated,94790221824,2026-06-24,TSX 60,1.18,11.0
Suncor Energy Inc.,SU.TO,TSX,Canada,CAD,2019-09-03,0.42,28.97,1.45,Energy,Oil & Gas Integrated,94790221824,2026-06-24,TSX 60,1.18,11.0
Suncor Energy Inc.,SU.TO,TSX,Canada,CAD,2019-12-02,0.42,31.59,1.33,Energy,Oil & Gas Integrated,94790221824,2026-06-24,TSX 60,1.18,11.0
Suncor Energy Inc.,SU.TO,TSX,Canada,CAD,2020-03-03,0.465,27.23,1.71,Energy,Oil & Gas Integrated,94790221824,2026-06-24,TSX 60,1.18,11.0
Suncor Energy Inc.,SU.TO,TSX,Canada,CAD,2020-06-03,0.21,19.79,1.06,Energy,Oil & Gas Integrated,94790221824,2026-06-24,TSX 60,1.18,11.0
Suncor Energy Inc.,SU.TO,TSX,Canada,CAD,2020-09-03,0.21,16.28,1.29,Energy,Oil & Gas Integrated,94790221824,2026-06-24,TSX 60,1.18,11.0
Suncor Energy Inc.,SU.TO,TSX,Canada,CAD,2020-12-02,0.21,16.68,1.26,Energy,Oil & Gas Integrated,94790221824,2026-06-24,TSX 60,1.18,11.0
Suncor Energy Inc.,SU.TO,TSX,Canada,CAD,2021-03-03,0.21,21.06,1.0,Energy,Oil & Gas Integrated,94790221824,2026-06-24,TSX 60,1.18,11.0
Suncor Energy Inc.,SU.TO,TSX,Canada,CAD,2021-06-03,0.21,24.46,0.86,Energy,Oil & Gas Integrated,94790221824,2026-06-24,TSX 60,1.18,11.0
Suncor Energy Inc.,SU.TO,TSX,Canada,CAD,2021-09-02,0.21,19.33,1.09,Energy,Oil & Gas Integrated,94790221824,2026-06-24,TSX 60,1.18,11.0
Suncor Energy Inc.,SU.TO,TSX,Canada,CAD,2021-12-02,0.42,25.57,1.64,Energy,Oil & Gas Integrated,94790221824,2026-06-24,TSX 60,1.18,11.0
Suncor Energy Inc.,SU.TO,TSX,Canada,CAD,2022-03-03,0.42,32.76,1.28,Energy,Oil & Gas Integrated,94790221824,2026-06-24,TSX 60,1.18,11.0
Suncor Energy Inc.,SU.TO,TSX,Canada,CAD,2022-06-02,0.47,42.83,1.1,Energy,Oil & Gas Integrated,94790221824,2026-06-24,TSX 60,1.18,11.0
Suncor Energy Inc.,SU.TO,TSX,Canada,CAD,2022-09-01,0.47,34.88,1.35,Energy,Oil & Gas Integrated,94790221824,2026-06-24,TSX 60,1.18,11.0
Suncor Energy Inc.,SU.TO,TSX,Canada,CAD,2022-12-01,0.52,37.25,1.4,Energy,Oil & Gas Integrated,94790221824,2026-06-24,TSX 60,1.18,11.0
Suncor Energy Inc.,SU.TO,TSX,Canada,CAD,2023-03-02,0.52,41.26,1.26,Energy,Oil & Gas Integrated,94790221824,2026-06-24,TSX 60,1.18,11.0
Suncor Energy Inc.,SU.TO,TSX,Canada,CAD,2023-06-02,0.52,34.72,1.5,Energy,Oil & Gas Integrated,94790221824,2026-06-24,TSX 60,1.18,11.0
Suncor Energy Inc.,SU.TO,TSX,Canada,CAD,2023-08-31,0.52,40.94,1.27,Energy,Oil & Gas Integrated,94790221824,2026-06-24,TSX 60,1.18,11.0
Suncor Energy Inc.,SU.TO,TSX,Canada,CAD,2023-11-30,0.545,40.51,1.35,Energy,Oil & Gas Integrated,94790221824,2026-06-24,TSX 60,1.18,11.0
Suncor Energy Inc.,SU.TO,TSX,Canada,CAD,2024-03-01,0.545,43.43,1.25,Energy,Oil & Gas Integrated,94790221824,2026-06-24,TSX 60,1.18,11.0
Suncor Energy Inc.,SU.TO,TSX,Canada,CAD,2024-06-04,0.545,47.65,1.14,Energy,Oil & Gas Integrated,94790221824,2026-06-24,TSX 60,1.18,11.0
Suncor Energy Inc.,SU.TO,TSX,Canada,CAD,2024-09-04,0.545,49.08,1.11,Energy,Oil & Gas Integrated,94790221824,2026-06-24,TSX 60,1.18,11.0
Suncor Energy Inc.,SU.TO,TSX,Canada,CAD,2024-12-03,0.57,51.83,1.1,Energy,Oil & Gas Integrated,94790221824,2026-06-24,TSX 60,1.18,11.0
Suncor Energy Inc.,SU.TO,TSX,Canada,CAD,2025-03-04,0.57,48.55,1.17,Energy,Oil & Gas Integrated,94790221824,2026-06-24,TSX 60,1.18,11.0
Suncor Energy Inc.,SU.TO,TSX,Canada,CAD,2025-06-04,0.57,48.03,1.19,Energy,Oil & Gas Integrated,94790221824,2026-06-24,TSX 60,1.18,11.0
Suncor Energy Inc.,SU.TO,TSX,Canada,CAD,2025-09-04,0.57,54.26,1.05,Energy,Oil & Gas Integrated,94790221824,2026-06-24,TSX 60,1.18,11.0
Suncor Energy Inc.,SU.TO,TSX,Canada,CAD,2025-12-03,0.6,61.47,0.98,Energy,Oil & Gas Integrated,94790221824,2026-06-24,TSX 60,1.18,11.0
Suncor Energy Inc.,SU.TO,TSX,Canada,CAD,2026-03-04,0.6,77.7,0.77,Energy,Oil & Gas Integrated,94790221824,2026-06-24,TSX 60,1.18,11.0
Suncor Energy Inc.,SU.TO,TSX,Canada,CAD,2026-06-04,0.6,91.01,0.66,Energy,Oil & Gas Integrated,94790221824,2026-06-24,TSX 60,1.18,11.0
TC Energy Corporation,TRP.TO,TSX,Canada,CAD,2016-06-28,0.515,30.92,1.67,Energy,Oil & Gas Midstream,102853648384,2026-06-24,TSX 60,1.76,3.0
TC Energy Corporation,TRP.TO,TSX,Canada,CAD,2016-09-28,0.515,34.07,1.51,Energy,Oil & Gas Midstream,102853648384,2026-06-24,TSX 60,1.76,3.0
TC Energy Corporation,TRP.TO,TSX,Canada,CAD,2016-12-28,0.515,33.57,1.53,Energy,Oil & Gas Midstream,102853648384,2026-06-24,TSX 60,1.76,3.0
TC Energy Corporation,TRP.TO,TSX,Canada,CAD,2017-03-29,0.5697,34.4,1.66,Energy,Oil & Gas Midstream,102853648384,2026-06-24,TSX 60,1.76,3.0
TC Energy Corporation,TRP.TO,TSX,Canada,CAD,2017-06-28,0.5697,35.0,1.63,Energy,Oil & Gas Midstream,102853648384,2026-06-24,TSX 60,1.76,3.0
TC Energy Corporation,TRP.TO,TSX,Canada,CAD,2017-09-28,0.5697,35.02,1.63,Energy,Oil & Gas Midstream,102853648384,2026-06-24,TSX 60,1.76,3.0
TC Energy Corporation,TRP.TO,TSX,Canada,CAD,2017-12-28,0.5697,35.01,1.63,Energy,Oil & Gas Midstream,102853648384,2026-06-24,TSX 60,1.76,3.0
TC Energy Corporation,TRP.TO,TSX,Canada,CAD,2018-03-28,0.629,30.28,2.08,Energy,Oil & Gas Midstream,102853648384,2026-06-24,TSX 60,1.76,3.0
TC Energy Corporation,TRP.TO,TSX,Canada,CAD,2018-06-28,0.629,33.14,1.9,Energy,Oil & Gas Midstream,102853648384,2026-06-24,TSX 60,1.76,3.0
TC Energy Corporation,TRP.TO,TSX,Canada,CAD,2018-09-27,0.629,31.32,2.01,Energy,Oil & Gas Midstream,102853648384,2026-06-24,TSX 60,1.76,3.0
TC Energy Corporation,TRP.TO,TSX,Canada,CAD,2018-12-28,0.629,29.54,2.13,Energy,Oil & Gas Midstream,102853648384,2026-06-24,TSX 60,1.76,3.0
TC Energy Corporation,TRP.TO,TSX,Canada,CAD,2019-03-28,0.6837,36.83,1.86,Energy,Oil & Gas Midstream,102853648384,2026-06-24,TSX 60,1.76,3.0
TC Energy Corporation,TRP.TO,TSX,Canada,CAD,2019-06-27,0.6837,39.78,1.72,Energy,Oil & Gas Midstream,102853648384,2026-06-24,TSX 60,1.76,3.0
TC Energy Corporation,TRP.TO,TSX,Canada,CAD,2019-09-27,0.6837,42.84,1.6,Energy,Oil & Gas Midstream,102853648384,2026-06-24,TSX 60,1.76,3.0
TC Energy Corporation,TRP.TO,TSX,Canada,CAD,2019-12-30,0.6837,43.51,1.57,Energy,Oil & Gas Midstream,102853648384,2026-06-24,TSX 60,1.76,3.0
TC Energy Corporation,TRP.TO,TSX,Canada,CAD,2020-03-30,0.7384,37.38,1.98,Energy,Oil & Gas Midstream,102853648384,2026-06-24,TSX 60,1.76,3.0
TC Energy Corporation,TRP.TO,TSX,Canada,CAD,2020-06-29,0.7384,37.3,1.98,Energy,Oil & Gas Midstream,102853648384,2026-06-24,TSX 60,1.76,3.0
TC Energy Corporation,TRP.TO,TSX,Canada,CAD,2020-09-29,0.7384,38.2,1.93,Energy,Oil & Gas Midstream,102853648384,2026-06-24,TSX 60,1.76,3.0
TC Energy Corporation,TRP.TO,TSX,Canada,CAD,2020-12-30,0.7384,34.36,2.15,Energy,Oil & Gas Midstream,102853648384,2026-06-24,TSX 60,1.76,3.0
TC Energy Corporation,TRP.TO,TSX,Canada,CAD,2021-03-30,0.7931,39.68,2.0,Energy,Oil & Gas Midstream,102853648384,2026-06-24,TSX 60,1.76,3.0
TC Energy Corporation,TRP.TO,TSX,Canada,CAD,2021-06-29,0.7931,42.25,1.88,Energy,Oil & Gas Midstream,102853648384,2026-06-24,TSX 60,1.76,3.0
TC Energy Corporation,TRP.TO,TSX,Canada,CAD,2021-09-28,0.7931,42.93,1.85,Energy,Oil & Gas Midstream,102853648384,2026-06-24,TSX 60,1.76,3.0
TC Energy Corporation,TRP.TO,TSX,Canada,CAD,2021-12-30,0.7931,41.75,1.9,Energy,Oil & Gas Midstream,102853648384,2026-06-24,TSX 60,1.76,3.0
TC Energy Corporation,TRP.TO,TSX,Canada,CAD,2022-03-30,0.8204,51.25,1.6,Energy,Oil & Gas Midstream,102853648384,2026-06-24,TSX 60,1.76,3.0
TC Energy Corporation,TRP.TO,TSX,Canada,CAD,2022-06-29,0.8204,48.97,1.68,Energy,Oil & Gas Midstream,102853648384,2026-06-24,TSX 60,1.76,3.0
TC Energy Corporation,TRP.TO,TSX,Canada,CAD,2022-09-28,0.8204,42.85,1.91,Energy,Oil & Gas Midstream,102853648384,2026-06-24,TSX 60,1.76,3.0
TC Energy Corporation,TRP.TO,TSX,Canada,CAD,2022-12-29,0.8204,40.36,2.03,Energy,Oil & Gas Midstream,102853648384,2026-06-24,TSX 60,1.76,3.0
TC Energy Corporation,TRP.TO,TSX,Canada,CAD,2023-03-30,0.8478,40.21,2.11,Energy,Oil & Gas Midstream,102853648384,2026-06-24,TSX 60,1.76,3.0
TC Energy Corporation,TRP.TO,TSX,Canada,CAD,2023-06-29,0.8478,41.11,2.06,Energy,Oil & Gas Midstream,102853648384,2026-06-24,TSX 60,1.76,3.0
TC Energy Corporation,TRP.TO,TSX,Canada,CAD,2023-09-28,0.8478,37.06,2.29,Energy,Oil & Gas Midstream,102853648384,2026-06-24,TSX 60,1.76,3.0
TC Energy Corporation,TRP.TO,TSX,Canada,CAD,2023-12-28,0.8478,41.84,2.03,Energy,Oil & Gas Midstream,102853648384,2026-06-24,TSX 60,1.76,3.0
TC Energy Corporation,TRP.TO,TSX,Canada,CAD,2024-03-27,0.8751,44.22,1.98,Energy,Oil & Gas Midstream,102853648384,2026-06-24,TSX 60,1.76,3.0
TC Energy Corporation,TRP.TO,TSX,Canada,CAD,2024-06-28,0.8751,43.41,2.02,Energy,Oil & Gas Midstream,102853648384,2026-06-24,TSX 60,1.76,3.0
TC Energy Corporation,TRP.TO,TSX,Canada,CAD,2024-09-27,0.8751,53.69,1.63,Energy,Oil & Gas Midstream,102853648384,2026-06-24,TSX 60,1.76,3.0
TC Energy Corporation,TRP.TO,TSX,Canada,CAD,2024-12-31,0.823,63.22,1.3,Energy,Oil & Gas Midstream,102853648384,2026-06-24,TSX 60,1.76,3.0
TC Energy Corporation,TRP.TO,TSX,Canada,CAD,2025-03-31,0.85,64.94,1.31,Energy,Oil & Gas Midstream,102853648384,2026-06-24,TSX 60,1.76,3.0
TC Energy Corporation,TRP.TO,TSX,Canada,CAD,2025-06-30,0.85,64.34,1.32,Energy,Oil & Gas Midstream,102853648384,2026-06-24,TSX 60,1.76,3.0
TC Energy Corporation,TRP.TO,TSX,Canada,CAD,2025-09-29,0.85,72.82,1.17,Energy,Oil & Gas Midstream,102853648384,2026-06-24,TSX 60,1.76,3.0
TC Energy Corporation,TRP.TO,TSX,Canada,CAD,2025-12-31,0.85,74.82,1.14,Energy,Oil & Gas Midstream,102853648384,2026-06-24,TSX 60,1.76,3.0
TC Energy Corporation,TRP.TO,TSX,Canada,CAD,2026-03-31,0.878,87.11,1.01,Energy,Oil & Gas Midstream,102853648384,2026-06-24,TSX 60,1.76,3.0
Tata Consultancy Services Limited,TCS.NS,NSE,India,INR,2016-07-25,3.25,1011.57,0.32,Technology,Information Technology Services,7572657012736,2026-06-24,NIFTY 50,0.65,26.0
Tata Consultancy Services Limited,TCS.NS,NSE,India,INR,2016-10-24,3.25,962.26,0.34,Technology,Information Technology Services,7572657012736,2026-06-24,NIFTY 50,0.65,26.0
Tata Consultancy Services Limited,TCS.NS,NSE,India,INR,2017-01-23,3.25,916.91,0.35,Technology,Information Technology Services,7572657012736,2026-06-24,NIFTY 50,0.65,26.0
Tata Consultancy Services Limited,TCS.NS,NSE,India,INR,2017-06-13,13.75,985.38,1.4,Technology,Information Technology Services,7572657012736,2026-06-24,NIFTY 50,0.65,26.0
Tata Consultancy Services Limited,TCS.NS,NSE,India,INR,2017-07-24,3.5,1020.06,0.34,Technology,Information Technology Services,7572657012736,2026-06-24,NIFTY 50,0.65,26.0
Tata Consultancy Services Limited,TCS.NS,NSE,India,INR,2017-10-25,3.5,1034.64,0.34,Technology,Information Technology Services,7572657012736,2026-06-24,NIFTY 50,0.65,26.0
Tata Consultancy Services Limited,TCS.NS,NSE,India,INR,2018-01-22,3.5,1262.54,0.28,Technology,Information Technology Services,7572657012736,2026-06-24,NIFTY 50,0.65,26.0
Tata Consultancy Services Limited,TCS.NS,NSE,India,INR,2018-05-31,14.5,1422.44,1.02,Technology,Information Technology Services,7572657012736,2026-06-24,NIFTY 50,0.65,26.0
Tata Consultancy Services Limited,TCS.NS,NSE,India,INR,2018-07-17,4.0,1639.05,0.24,Technology,Information Technology Services,7572657012736,2026-06-24,NIFTY 50,0.65,26.0
Tata Consultancy Services Limited,TCS.NS,NSE,India,INR,2018-10-23,4.0,1512.48,0.26,Technology,Information Technology Services,7572657012736,2026-06-24,NIFTY 50,0.65,26.0
Tata Consultancy Services Limited,TCS.NS,NSE,India,INR,2019-01-17,4.0,1557.36,0.26,Technology,Information Technology Services,7572657012736,2026-06-24,NIFTY 50,0.65,26.0
Tata Consultancy Services Limited,TCS.NS,NSE,India,INR,2019-06-04,18.0,1809.31,0.99,Technology,Information Technology Services,7572657012736,2026-06-24,NIFTY 50,0.65,26.0
Tata Consultancy Services Limited,TCS.NS,NSE,India,INR,2019-07-16,5.0,1749.49,0.29,Technology,Information Technology Services,7572657012736,2026-06-24,NIFTY 50,0.65,26.0
Tata Consultancy Services Limited,TCS.NS,NSE,India,INR,2019-10-17,45.0,1725.08,2.61,Technology,Information Technology Services,7572657012736,2026-06-24,NIFTY 50,0.65,26.0
Tata Consultancy Services Limited,TCS.NS,NSE,India,INR,2020-01-23,5.0,1865.21,0.27,Technology,Information Technology Services,7572657012736,2026-06-24,NIFTY 50,0.65,26.0
Tata Consultancy Services Limited,TCS.NS,NSE,India,INR,2020-03-19,12.0,1403.24,0.86,Technology,Information Technology Services,7572657012736,2026-06-24,NIFTY 50,0.65,26.0
Tata Consultancy Services Limited,TCS.NS,NSE,India,INR,2020-06-03,6.0,1759.82,0.34,Technology,Information Technology Services,7572657012736,2026-06-24,NIFTY 50,0.65,26.0
Tata Consultancy Services Limited,TCS.NS,NSE,India,INR,2020-07-16,5.0,1926.34,0.26,Technology,Information Technology Services,7572657012736,2026-06-24,NIFTY 50,0.65,26.0
Tata Consultancy Services Limited,TCS.NS,NSE,India,INR,2020-10-14,12.0,2432.19,0.49,Technology,Information Technology Services,7572657012736,2026-06-24,NIFTY 50,0.65,26.0
Tata Consultancy Services Limited,TCS.NS,NSE,India,INR,2021-01-14,6.0,2819.39,0.21,Technology,Information Technology Services,7572657012736,2026-06-24,NIFTY 50,0.65,26.0
Tata Consultancy Services Limited,TCS.NS,NSE,India,INR,2021-05-25,15.0,2714.04,0.55,Technology,Information Technology Services,7572657012736,2026-06-24,NIFTY 50,0.65,26.0
Tata Consultancy Services Limited,TCS.NS,NSE,India,INR,2021-07-15,7.0,2797.65,0.25,Technology,Information Technology Services,7572657012736,2026-06-24,NIFTY 50,0.65,26.0
Tata Consultancy Services Limited,TCS.NS,NSE,India,INR,2021-10-14,7.0,3160.52,0.22,Technology,Information Technology Services,7572657012736,2026-06-24,NIFTY 50,0.65,26.0
Tata Consultancy Services Limited,TCS.NS,NSE,India,INR,2022-01-19,7.0,3431.88,0.2,Technology,Information Technology Services,7572657012736,2026-06-24,NIFTY 50,0.65,26.0
Tata Consultancy Services Limited,TCS.NS,NSE,India,INR,2022-05-25,22.0,2795.71,0.79,Technology,Information Technology Services,7572657012736,2026-06-24,NIFTY 50,0.65,26.0
Tata Consultancy Services Limited,TCS.NS,NSE,India,INR,2022-07-14,8.0,2653.62,0.3,Technology,Information Technology Services,7572657012736,2026-06-24,NIFTY 50,0.65,26.0
Tata Consultancy Services Limited,TCS.NS,NSE,India,INR,2022-10-17,8.0,2760.75,0.29,Technology,Information Technology Services,7572657012736,2026-06-24,NIFTY 50,0.65,26.0
Tata Consultancy Services Limited,TCS.NS,NSE,India,INR,2023-01-16,75.0,3025.21,2.48,Technology,Information Technology Services,7572657012736,2026-06-24,NIFTY 50,0.65,26.0
Tata Consultancy Services Limited,TCS.NS,NSE,India,INR,2023-06-15,24.0,2940.07,0.82,Technology,Information Technology Services,7572657012736,2026-06-24,NIFTY 50,0.65,26.0
Tata Consultancy Services Limited,TCS.NS,NSE,India,INR,2023-07-20,9.0,3174.09,0.28,Technology,Information Technology Services,7572657012736,2026-06-24,NIFTY 50,0.65,26.0
Tata Consultancy Services Limited,TCS.NS,NSE,India,INR,2023-10-19,9.0,3175.27,0.28,Technology,Information Technology Services,7572657012736,2026-06-24,NIFTY 50,0.65,26.0
Tata Consultancy Services Limited,TCS.NS,NSE,India,INR,2024-01-19,27.0,3648.37,0.74,Technology,Information Technology Services,7572657012736,2026-06-24,NIFTY 50,0.65,26.0
Tata Consultancy Services Limited,TCS.NS,NSE,India,INR,2024-05-16,28.0,3635.65,0.77,Technology,Information Technology Services,7572657012736,2026-06-24,NIFTY 50,0.65,26.0
Tata Consultancy Services Limited,TCS.NS,NSE,India,INR,2024-07-19,10.0,4019.11,0.25,Technology,Information Technology Services,7572657012736,2026-06-24,NIFTY 50,0.65,26.0
Tata Consultancy Services Limited,TCS.NS,NSE,India,INR,2024-10-18,10.0,3860.96,0.26,Technology,Information Technology Services,7572657012736,2026-06-24,NIFTY 50,0.65,26.0
Tata Consultancy Services Limited,TCS.NS,NSE,India,INR,2025-01-17,76.0,3933.2,1.93,Technology,Information Technology Services,7572657012736,2026-06-24,NIFTY 50,0.65,26.0
Tata Consultancy Services Limited,TCS.NS,NSE,India,INR,2025-06-04,30.0,3252.9,0.92,Technology,Information Technology Services,7572657012736,2026-06-24,NIFTY 50,0.65,26.0
Tata Consultancy Services Limited,TCS.NS,NSE,India,INR,2025-07-16,11.0,3121.25,0.35,Technology,Information Technology Services,7572657012736,2026-06-24,NIFTY 50,0.65,26.0
Tata Consultancy Services Limited,TCS.NS,NSE,India,INR,2025-10-15,11.0,2877.76,0.38,Technology,Information Technology Services,7572657012736,2026-06-24,NIFTY 50,0.65,26.0
